Domain,Search Term,Position,Advertisers,Last seen date,Avg. Monthly Searches Local,Competition,Suggested bid,Estimated Clicks,Estimated Impressions,Estimated Cost,Estimated CTR,Estimated Average CPC,Estimated Average Position,Avg. Monthly Searches Global
Emarsys,improving customer retention,6,13,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,marketing automation association,6,22,01/02/16,10,0.66,0,0,0,0,0,0,0,10
Emarsys,customer segmentation in retail,2,3,01/02/16,10,0.74,16.29,0,0,0,0,0,0,40
Emarsys,cloud marketing platform,1,13,01/02/16,10,0.76,0,0,42.1,0,0,0,1,20
Emarsys,google email marketing tool,14,22,01/02/16,10,0.93,0,0,0,0,0,0,0,20
Emarsys,top marketing automation software,3,14,01/07/16,50,0.98,34.32,0,42.1,0,0,0,1,90
Emarsys,automated drip marketing,6,14,01/07/16,10,1,0,0,0,0,0,0,0,10
Emarsys,marketing automation singapore,3,11,01/07/16,10,0.95,0,0,0,0,0,0,0,30
Emarsys,abandoned cart software,3,22,01/02/16,10,0.95,57.34,0,42.1,0,0,0,1,30
Emarsys,Abandoned cart recovery,1,22,01/02/16,90,0.93,35.28,0,411.62,0,0,0,1.19,210
Emarsys,free email marketing system,14,18,01/02/16,10,1,77.23,0,0,0,0,0,0,20
Emarsys,multi channel marketing software,2,22,01/02/16,10,0.97,96.69,0,42.1,0,0,0,1,30
Emarsys,ecommerce marketing tools,12,22,01/02/16,20,0.9,20.92,0,0,0,0,0,0,50
Emarsys,marketing multichannel,13,22,01/02/16,10,0,0,0,0,0,0,0,0,10
Emarsys,magento abandoned carts,2,6,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,desktop email marketing software,4,21,01/02/16,10,1,0,0,0,0,0,0,0,30
Emarsys,shopping cart recovery,1,6,01/02/16,40,0.88,23.8,0,374.2,0,0,0,1.42,70
Emarsys,email marketing business lists,13,22,01/02/16,10,0,0,0,0,0,0,0,0,10
Emarsys,Multi-Channel Marketing Automation,3,22,01/02/16,0,0,0,0,0,0,0,0,0,0
Emarsys,cart recovery email,1,4,01/02/16,90,0.64,25.67,0,290.01,0,0,0,1.27,210
getbunting.com,web personalization,8,12,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,website personalization,9,14,01/01/17,320,0.88,29.36,0,2259.26,0,0,0,1,880
getbunting.com,customer relationship management tools,12,22,01/02/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,cart abandonment,6,14,01/03/16,320,0.78,54.3,73,11993.24,4255.39,0.006,58.34,1.05,880
getbunting.com,shopping cart abandonment,7,14,01/03/16,260,0.72,38.79,34,1562.3,4472.25,0.022,129.85,1.34,590
getbunting.com,personalize,3,5,01/07/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,abandoned cart,15,22,01/02/16,320,0.84,45.71,0,1810.21,0,0,0,1.11,1600
getbunting.com,increase website sales,1,8,01/01/17,30,0.25,0,0,369.53,0,0,0,1,50
getbunting.com,increase online sales,2,2,01/12/16,110,0.83,53.44,38,5098.53,2472.37,0.007,64.99,1,320
getbunting.com,personalization software,1,3,01/01/17,110,0.71,15.47,20,453.72,2374.31,0.043,121.63,1,210
getbunting.com,e commerce personalization,10,13,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,shopping cart abandonment statistics,4,13,01/03/16,40,0.89,0,0,0,0,0,0,0,90
getbunting.com,increasing conversion rates,1,8,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,e commerce conversion rate,4,6,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,cart abandon,6,14,01/03/16,10,1,0,4,411.62,467.1,0.011,105.34,1.1,30
getbunting.com,customer relationship management tool,2,14,01/03/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,ab testing tool,3,13,01/03/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,site personalization,1,11,01/01/17,40,0.62,20.55,44,4027.37,7280.12,0.011,166.69,1,90
getbunting.com,increase conversion rates,1,7,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,personalized software,1,4,01/12/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,abandoned shopping cart,4,13,01/03/16,170,0.94,55.92,125,5262.25,3295.43,0.024,26.38,1.05,390
getbunting.com,e commerce conversion,10,13,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,abandon cart,3,22,01/02/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,behavior targeting,1,10,01/12/16,90,0.18,12.39,0,163.71,0,0,0,1,260
getbunting.com,ecommerce personalization,6,14,01/01/17,110,0.93,65.76,0,823.25,0,0,0,1.3,260
getbunting.com,e commerce personalization features,4,8,01/01/17,10,0.17,0,0,0,0,0,0,0,20
getbunting.com,personalized e commerce,7,11,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,good ecommerce conversion rate,2,3,01/01/17,30,0.44,0,0,0,0,0,0,0,50
getbunting.com,product recommendation engine,9,14,01/01/17,110,0.94,35.04,0,411.62,0,0,0,2,320
getbunting.com,impove ecommerce conversions,2,8,01/12/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,increasing web sales,2,3,01/01/17,10,0,0,0,0,0,0,0,0,10
getbunting.com,website personalization best practices,11,13,01/01/17,20,0.54,14.28,0,0,0,0,0,0,30
getbunting.com,converting ecommerce sales,3,9,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,improve ecommerce conversions,1,10,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,conversion rate increase,1,3,01/01/17,10,0.25,0,0,0,0,0,0,0,30
getbunting.com,behavioural targeting advertising,8,13,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,how to improve online sales,2,11,01/01/17,20,0.78,27.53,0,860.67,0,0,0,1,110
getbunting.com,increase conversion rate,1,10,01/01/17,390,0.23,18.52,0,1150.68,0,0,0,1,720
getbunting.com,personalized printing software,2,9,01/12/16,10,1,0,0,0,0,0,0,0,10
getbunting.com,product recommendation softwares,4,8,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,what is a good ecommerce conversion rate,1,3,01/12/16,40,0.34,0,0,0,0,0,0,0,70
getbunting.com,product personalization software,1,9,01/12/16,10,1,13.61,0,84.2,0,0,0,1,30
getbunting.com,web site personalization,10,14,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,how to increase website sales,1,3,01/12/16,30,0.64,6.37,0,84.2,0,0,0,1,70
getbunting.com,ecommerce personalizaion,5,14,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,e commerce personalization suite,7,14,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,ecommerce conversion optimisation,1,9,01/12/16,0,0,0,0,0,0,0,0,0,10
getbunting.com,increase web site sales,1,8,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,ecommerce upsell,2,2,01/01/17,10,0.13,0,0,0,0,0,0,0,30
getbunting.com,personalized ecommerce emails,7,14,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,how to increase online sales leads,3,14,01/12/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,ecommerce conversion rate optimization,4,14,01/01/17,50,0.23,24.68,0,126.29,0,0,0,1,110
getbunting.com,content recommendation engine,8,14,01/01/17,70,0.85,19.16,0,163.71,0,0,0,1,170
getbunting.com,ecommerce personalization tools,6,14,01/01/17,10,0.12,0,0,0,0,0,0,0,10
getbunting.com,product recommendation software,9,9,01/01/17,10,0.82,25.24,0,84.2,0,0,0,1.94,40
getbunting.com,website converting ecommerce,10,14,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,web mining for web personalization,7,10,01/01/17,10,0,0,0,0,0,0,0,0,10
getbunting.com,Conversion ecommerce,3,10,01/01/17,20,0.3,44.71,0,205.81,0,0,0,1,90
getbunting.com,ecommerce product recommendation,5,14,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,personalize software,1,4,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,ecommerce personalization software,5,9,01/01/17,30,0.39,41.32,0,42.1,0,0,0,1,70
getbunting.com,Best A/B Testing and Personalization Software,3,9,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,online customer engagement,2,14,01/01/17,90,0.1,0,0,247.91,0,0,0,1,140
getbunting.com,best Personalization software,2,4,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,ecommerce conversion rates,3,6,01/12/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,automated product recommendations,3,12,01/12/16,10,0,0,0,0,0,0,0,0,10
getbunting.com,increasing online sales,6,8,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,does live chat increase conversion rates,3,4,01/01/17,10,0,0,0,0,0,0,0,0,10
getbunting.com,improve online sales,1,6,01/01/17,10,0.56,19.45,0,163.71,0,0,0,1,50
getbunting.com,personalized product software,1,6,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,increase ecommerce conversions,3,14,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,increase conversion rate website,4,9,01/01/17,10,0.71,0,0,0,0,0,0,0,10
getbunting.com,ways to increase online sales,2,4,01/01/17,30,0.71,13.96,0,126.29,0,0,0,1,90
getbunting.com,converting ecommerce,3,9,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,ecommerce conversion,3,11,01/01/17,70,0.51,16.8,0,785.83,0,0,0,1,210
getbunting.com,increase conversions ecommerce,2,7,01/01/17,10,0.81,0,0,0,0,0,0,0,10
getbunting.com,recommendation engine for ecommerce,10,14,01/01/17,10,0.64,5.65,0,0,0,0,0,0,20
getbunting.com,increase order value ecommerce,1,1,01/12/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,personalization engines,1,3,01/01/17,20,0.57,23.15,64,290.01,3353.36,0.222,52.08,1,30
getbunting.com,e-commerce personalization,7,12,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,how to increase conversion rates,6,8,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,personalized ecommerce,4,14,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,personalized e mail software,13,14,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,increase web sales,1,8,01/01/17,20,0.14,0,0,42.1,0,0,0,1,20
getbunting.com,increasing conversion rate,4,6,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,increase conversion rate landing page,1,1,01/01/17,10,1,0,0,0,0,0,0,0,10
getbunting.com,behavioural targeting,1,3,01/12/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,top product recommendation softwares,2,2,01/01/17,0,0,0,0,0,0,0,0,0,0
getbunting.com,improve website sales,5,5,01/01/17,10,0.29,0,0,0,0,0,0,0,10
getbunting.com,split testing tools,3,20,01/02/16,50,0.77,17.49,0,205.81,0,0,0,1,140
getbunting.com,customer relationship tools,1,13,01/03/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,split testing tool,2,10,01/03/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,increase ecommerce conversion rate,2,2,01/03/16,10,0.71,0,8,495.82,5013.07,0.016,636.17,1.16,20
getbunting.com,recovering abandoned carts,4,13,01/03/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,Abandoned cart recovery,4,7,01/03/16,90,0.93,35.28,0,411.62,0,0,0,1.19,210
getbunting.com,abandoned cart email,18,22,01/02/16,590,0.89,26.94,67,2998.31,1872.43,0.022,28.05,1,1300
getbunting.com,recover abandoned carts,5,19,01/02/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,abandoned shopping cart recovery,4,14,01/03/16,10,0.96,50.85,0,0,0,0,0,0,30
getbunting.com,abandon cart email,6,21,01/02/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,abandoned cart platform,13,19,01/02/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,dropped shopping cart abandonment,4,13,01/03/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,dropped cart abandonment,5,14,01/03/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,abandoned cart emails,7,7,01/02/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,shoping cart abandonment,18,22,01/02/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,abandon shopping cart,4,14,01/03/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,abandoned shopping carts,6,14,01/03/16,0,0,0,0,0,0,0,0,0,0
getbunting.com,decrease shopping cart abandonment,5,13,01/03/16,10,1,0,0,0,0,0,0,0,10
klaviyo.com,email marketing,14,14,01/01/17,14800,0.93,72.58,1456,230360.03,253174.78,0.006,173.87,1,74000
klaviyo.com,email-marketing,5,10,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,email newsletter template,8,12,01/11/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,e-mail marketing,2,8,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,email marketing services,4,14,01/01/17,4400,0.81,65.97,313,33809.34,77753.35,0.009,248.21,1,8100
klaviyo.com,marketing automation,12,14,01/01/17,5400,0.88,79.15,309,48805.57,73397.37,0.006,237.39,1,22200
klaviyo.com,email marketers,6,14,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,email templates,1,14,01/11/16,8100,0.67,21.24,2612,207842.33,324186.93,0.013,124.09,1,33100
klaviyo.com,free email template,6,8,01/10/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,email software,13,13,01/01/17,1300,0.9,17.31,368,23172.59,21959.19,0.016,59.73,1,5400
klaviyo.com,email advertising,13,14,01/01/17,590,0.79,47.11,84,14210.4,14687.4,0.006,174.18,1.01,1600
klaviyo.com,email service provider,13,14,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,email lists for marketing,2,14,01/10/16,50,0.84,53.88,8,290.01,2218.42,0.029,262.87,1,110
klaviyo.com,email campaign,13,14,01/01/17,2400,0.92,43.19,416,29665.03,63675.14,0.014,153.14,1,6600
klaviyo.com,email newsletter templates,11,14,01/11/16,1900,0.78,18.17,707,49301.39,177443.27,0.014,250.9,1,4400
klaviyo.com,email marketing software,3,14,01/01/17,2400,1,62.65,305,37261.38,58781.31,0.008,192.98,1.01,8100
klaviyo.com,html email templates,7,13,01/10/16,2900,0.8,27.23,132,26624.62,15263.43,0.005,115.96,1,9900
klaviyo.com,e-commerce marketing,5,6,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,email list marketing,14,14,01/10/16,110,0.32,47.12,0,537.92,0,0,0,1,210
klaviyo.com,secure email service providers,14,14,01/01/17,90,0.98,60.14,14,865.35,1896.57,0.016,137.98,1,170
klaviyo.com,email blast marketing,14,14,01/01/17,90,0.99,48.19,0,369.53,0,0,0,1,210
klaviyo.com,direct email marketing,10,14,01/10/16,170,0.42,58.62,18,739.05,4327.13,0.025,238.5,1,720
klaviyo.com,e mail advertising,11,14,01/01/17,20,0.8,56.62,15,9163.32,3141.52,0.002,208.5,1.01,70
klaviyo.com,marketing email software,2,14,01/10/16,40,1,63.59,10,7558.92,551.34,0.001,57.99,1,140
klaviyo.com,email marketing campaign,11,14,01/10/16,720,0.68,61.29,0,2016.02,0,0,0,1,1900
klaviyo.com,emailmarketing,6,14,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,marketing automation software,2,14,01/01/17,1600,0.9,73.88,38,4518.51,6474.37,0.008,171.27,1.01,3600
klaviyo.com,email template design,2,8,01/11/16,320,0.59,31.33,0,533.24,0,0,0,1,1600
klaviyo.com,email campaigns,13,14,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,email marketing automation,6,14,01/01/17,320,0.72,96.16,62,1520.2,1895.75,0.041,30.63,1.02,1000
klaviyo.com,creating an html email,4,8,01/11/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,best email marketing services,10,14,01/10/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,ecommerce apps,4,14,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,marketing by email,5,6,01/01/17,40,0.46,0,100,5542.9,30267.37,0.018,302.02,1.01,110
klaviyo.com,targeted email marketing,9,14,01/01/17,210,0.32,62.75,0,285.33,0,0,0,1,390
klaviyo.com,marketing automation comparison,14,14,01/01/17,50,0.92,27.76,12,290.01,586.75,0.04,50.5,1,110
klaviyo.com,ecommerce marketing,3,11,01/01/17,1000,0.76,26.38,124,14009.27,23342.92,0.009,188.81,1.01,3600
klaviyo.com,email marketing programs,13,14,01/01/17,210,0.96,71.97,0,205.81,0,0,0,1,390
klaviyo.com,newsletter marketing,2,8,01/11/16,140,0.7,16.6,18,2011.35,146.76,0.009,8.15,1,1300
klaviyo.com,automated email,5,12,01/01/17,590,0.76,29.4,131,7189.4,11839.68,0.018,90.63,1,1600
klaviyo.com,email marketing templates,3,14,01/11/16,720,0.87,37.3,19,4640.13,1598.52,0.004,83.09,1,2900
klaviyo.com,email marketing company,7,10,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,best ecommerce website software,6,14,01/01/17,10,1,151.43,0,42.1,0,0,0,1,10
klaviyo.com,email marketing service,12,14,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,e commerce marketing,5,5,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,e mail marketing template,6,14,01/11/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,email marketing companies,2,14,01/11/16,880,0.62,63.84,0,1520.2,0,0,0,1,1900
klaviyo.com,automated email marketing,7,14,01/11/16,210,0.91,105.34,0,2100.22,0,0,0,1,480
klaviyo.com,html newsletter templates,6,11,01/10/16,320,0.83,23.37,34,491.14,5258.46,0.068,156.45,1,1300
klaviyo.com,free email templates,9,12,01/10/16,1300,0.52,19.87,129,3901.08,9056.9,0.033,70.12,1,4400
klaviyo.com,free email newsletter templates,7,12,01/10/16,590,0.8,16.49,30,617.44,4934.7,0.049,163.47,1,1000
klaviyo.com,e newsletter template,7,10,01/11/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,automated marketing software,7,14,01/10/16,90,0.94,66.02,0,449.04,0,0,0,1,210
klaviyo.com,email mass marketing,6,14,01/01/17,20,0.84,70.77,0,42.1,0,0,0,1,40
klaviyo.com,newsletter software,10,14,01/01/17,590,0.81,26.71,99,3901.08,10214.83,0.025,103.39,1,2900
klaviyo.com,e mail autoresponder,9,9,01/01/17,10,1,39.04,0,0,0,0,0,0,40
klaviyo.com,personalized email marketing,2,5,01/11/16,90,0.96,91.57,0,537.92,0,0,0,1,260
klaviyo.com,marketing ecommerce,7,14,01/01/17,40,0.66,32.72,0,369.53,0,0,0,1,260
klaviyo.com,how to html email,2,6,01/11/16,70,0.39,23.08,0,84.2,0,0,0,1,140
klaviyo.com,e-mail management software,14,14,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,email marketing best practices,14,14,01/01/17,1300,0.88,35.5,49,5711.29,9818.07,0.009,198.42,1,2400
klaviyo.com,personalized email,12,13,01/01/17,320,0.85,27.13,81,5669.19,10724.45,0.014,131.82,1.09,720
klaviyo.com,autoresponder email,4,9,01/01/17,210,0.91,25.56,118,8747.02,6384.85,0.013,54.22,1,880
klaviyo.com,bulk email marketing services,14,14,01/01/17,170,0.69,64.98,0,247.91,0,0,0,1,590
klaviyo.com,newsletter email template,2,11,01/11/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,ecommerce plugins,3,13,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,html newsletter template,2,10,01/11/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,html email template,2,6,01/11/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,e-newsletter templates,6,6,01/11/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,e-mail marketing campaign,9,14,01/11/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,e-mail templates,6,11,01/11/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,email templates design,10,10,01/11/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,realtor email marketing,6,14,01/01/17,30,0.99,37.28,46,8583.31,7350.47,0.005,161.24,1,40
klaviyo.com,top email marketing,4,14,01/01/17,70,0.9,85.66,0,163.71,0,0,0,1,320
klaviyo.com,email campaign marketing,13,14,01/11/16,50,0.36,99.24,0,247.91,0,0,0,1,170
klaviyo.com,email marketing tools,13,14,01/11/16,590,0.77,64.74,36,2956.21,3342.29,0.012,93.42,1.03,2900
klaviyo.com,integration with salesforce,10,14,01/09/16,70,0.93,35.52,0,0,0,0,0,0,170
klaviyo.com,create email template,5,7,01/11/16,390,0.73,32.14,65,1192.78,7461.81,0.055,114.54,1,1000
klaviyo.com,online newsletter template,4,14,01/10/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,email newsletter service,7,7,01/01/17,480,0.94,41.32,47,860.67,6519.52,0.055,138.01,1,880
klaviyo.com,email template html,6,7,01/11/16,260,0.68,25.29,0,944.87,0,0,0,1,2900
klaviyo.com,email retention,4,9,01/10/16,110,0.2,53.44,0,2338.78,0,0,0,1,170
klaviyo.com,inbound marketing strategist,4,4,01/10/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,best email marketing service,4,14,01/01/17,720,0.92,68.83,17,1146,2474.12,0.015,143.35,1,1300
klaviyo.com,online newsletter templates,9,14,01/10/16,320,0.88,17.11,0,411.62,0,0,0,1,590
klaviyo.com,email template free,4,5,01/10/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,email marketing campaigns,2,14,01/11/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,free email marketing services,3,14,01/10/16,390,0.96,66.51,0,163.71,0,0,0,1,720
klaviyo.com,html email design,1,14,01/10/16,170,0.46,20.15,0,1314.39,0,0,0,1,480
klaviyo.com,e newsletters templates,3,13,01/11/16,10,0.07,0,0,163.71,0,0,0,1,30
klaviyo.com,free email marketing lists,6,14,01/09/16,50,0.93,28.04,0,327.43,0,0,0,1,110
klaviyo.com,opt in email marketing services,2,14,01/01/17,40,0.25,58.16,0,0,0,0,0,0,50
klaviyo.com,autoresponder software,5,14,01/01/17,110,0.96,39.32,0,121.62,0,0,0,1,260
klaviyo.com,automated email sender,6,14,01/01/17,20,0.84,76.88,25,701.63,4865.38,0.035,198.59,1,50
klaviyo.com,creating html emails,2,13,01/11/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,best marketing emails,2,12,01/01/17,140,0.76,31.97,0,84.2,0,0,0,1,320
klaviyo.com,marketing automation tools,13,14,01/01/17,720,0.85,79.88,13,2137.64,2208.33,0.006,172.34,1,2400
klaviyo.com,lead nurturing process,8,8,01/10/16,20,0.5,0,0,126.29,0,0,0,1,140
klaviyo.com,email ad,11,14,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,how to email marketing,4,5,01/01/17,90,0.87,31.52,0,3531.55,0,0,0,1,260
klaviyo.com,software email marketing,11,14,01/10/16,90,0.22,0,0,42.1,0,0,0,1,480
klaviyo.com,e-mail marketing services,14,14,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,real estate email marketing,7,8,01/01/17,210,0.95,43.31,394,14378.79,68068.03,0.027,172.62,1,260
klaviyo.com,email html templates,9,13,01/11/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,email newsletters marketing,1,14,01/11/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,template for email newsletter,11,14,01/10/16,40,0.83,22.86,0,659.53,0,0,0,1,90
klaviyo.com,marketing newsletters,4,12,01/11/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,drip email software,9,13,01/09/16,20,0.9,9.68,0,0,0,0,0,0,40
klaviyo.com,create email templates,3,14,01/10/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,email marketing newsletter,3,11,01/11/16,90,0.87,40.68,28,4930.14,5492.58,0.006,199.54,1,390
klaviyo.com,email autoresponders,6,13,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,email marketing database,1,14,01/11/16,90,0.94,47.02,0,84.2,0,0,0,1,390
klaviyo.com,email marketing tips,3,14,01/01/17,590,0.61,17.92,0,1024.38,0,0,0,1,2400
klaviyo.com,email automation software,6,14,01/01/17,170,0.99,53.33,0,369.53,0,0,0,1,480
klaviyo.com,email list management,11,14,01/01/17,480,0.84,38.15,0,2422.97,0,0,0,1,720
klaviyo.com,email marketing top,12,14,01/01/17,10,1,0,0,0,0,0,0,0,10
klaviyo.com,custom ecommerce,12,14,01/11/16,50,0.49,14.63,24,2053.44,1904.46,0.012,78.79,1.04,110
klaviyo.com,free email lists for marketing,3,12,01/10/16,260,0.97,29.36,0,0,0,0,0,0,590
klaviyo.com,email newsletter marketing,3,14,01/01/17,40,0.77,47.02,0,42.1,0,0,0,1,140
klaviyo.com,best free email marketing software,7,14,01/10/16,40,0.95,53.63,0,0,0,0,0,0,170
klaviyo.com,email marketing solutions,14,14,01/01/17,590,0.35,59.12,0,575.34,0,0,0,1,1000
klaviyo.com,email marketing best practice,5,14,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,email marketing automation software,11,14,01/01/17,70,0.47,124.39,0,0,0,0,0,0,210
klaviyo.com,email system,2,6,01/01/17,390,0.43,13.66,0,42.1,0,0,0,1,1600
klaviyo.com,email marketing list management,5,10,01/11/16,40,0.2,0,0,0,0,0,0,0,50
klaviyo.com,e mail software,13,14,01/01/17,70,0.4,16.02,0,1847.63,0,0,0,1,880
klaviyo.com,sending html emails,2,13,01/10/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,ecommerce marketing services,4,14,01/01/17,70,0.58,37.9,0,247.91,0,0,0,1,170
klaviyo.com,marketing automation platform,13,14,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,agency email marketing,9,9,01/01/17,10,0.88,28.31,0,163.71,0,0,0,1,20
klaviyo.com,email newsletters templates,12,14,01/11/16,20,0.96,36.05,0,247.91,0,0,0,1,50
klaviyo.com,email design templates,7,12,01/11/16,260,0.68,21.08,78,7184.72,14437.45,0.011,186.22,1.01,1000
klaviyo.com,e mail marketing services,3,14,01/01/17,0,0,0,0,0,0,0,0,0,0
klaviyo.com,best ecommerce software,14,14,01/01/17,210,0.77,33.49,0,1520.2,0,0,0,1.06,720
klaviyo.com,free email newsletter template,6,11,01/10/16,0,0,0,0,0,0,0,0,0,0
klaviyo.com,marketing email newsletter,11,14,01/01/17,30,0.75,0,0,0,0,0,0,0,140
klaviyo.com,best email newsletters,3,6,01/01/17,480,0.64,20.15,0,617.44,0,0,0,1,880
klaviyo.com,html email designer,8,14,01/10/16,90,0.81,19.67,0,0,0,0,0,0,260
